,300.000,101.877,,6700.000,63.922,,6700.000,1.223,,,,,300.000,101.789,,300.000,-33.518,,300.000,-33.872,,6700.000,-140.164,,6700.000,-142.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6700.000,-100.794,,6700.000,-103.322
,280.000,100.498,,7100.000,58.965,,7100.000,0.768,,,,,280.000,100.641,,280.000,-34.673,,280.000,-35.073,,7100.000,-140.756,,7100.000,-145.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7100.000,-101.386,,7100.000,-105.907
,265.000,99.308,,7500.000,48.295,,7500.000,0.243,,,,,265.000,99.378,,265.000,-35.866,,265.000,-36.265,,7500.000,-140.590,,7500.000,-141.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500.000,-101.220,,7500.000,-101.760
,250.000,98.055,,8000.000,39.229,,8000.000,0.094,,,,,250.000,98.119,,250.000,-36.992,,250.000,-37.401,,8000.000,-137.704,,8000.000,-137.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.000,-98.334,,8000.000,-98.036
,236.000,96.659,,8500.000,53.117,,8500.000,0.243,,,,,236.000,96.790,,236.000,-38.158,,236.000,-38.657,,8500.000,-138.093,,8500.000,-137.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500.000,-98.723,,8500.000,-98.594
,224.000,95.369,,9000.000,49.592,,9000.000,0.193,,,,,224.000,95.455,,224.000,-39.490,,224.000,-40.014,,9000.000,-140.732,,9000.000,-140.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.000,-101.362,,9000.000,-100.853
,212.000,94.027,,9500.000,41.330,,9500.000,0.102,,,,,212.000,94.075,,212.000,-41.145,,212.000,-41.554,,9500.000,-145.938,,9500.000,-143.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9500.000,-106.568,,9500.000,-104.238
,200.000,92.364,,10000.000,34.876,,10000.000,0.065,,,,,200.000,92.516,,200.000,-43.141,,200.000,-43.461,,10000.000,-147.166,,10000.000,-141.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.000,-107.796,,10000.000,-102.618
,190.000,90.659,,,,,,,,,,,190.000,90.799,,190.000,-45.376,,190.000,-45.716,,10600.000,-145.446,,10600.000,-139.390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10600.000,-106.076,,10600.000,-100.150
,180.000,88.789,,,,,,,,,,,180.000,88.989,,180.000,-47.878,,180.000,-48.139,,11200.000,-138.205,,11200.000,-137.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11200.000,-98.835,,11200.000,-98.699
,170.000,86.924,,,,,,,,,,,170.000,87.110,,170.000,-50.583,,170.000,-50.573,,11800.000,-134.230,,11800.000,-135.910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11800.000,-94.860,,11800.000,-96.670
,160.000,84.977,,,,,,,,,,,160.000,85.167,,160.000,-53.044,,160.000,-52.750,,12500.000,-135.187,,12500.000,-136.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12500.000,-95.817,,12500.000,-97.247
,150.000,82.853,,,,,,,,,,,150.000,83.221,,150.000,-55.196,,150.000,-54.321,,13200.000,-137.333,,13200.000,-138.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13200.000,-97.963,,13200.000,-98.996
,140.000,81.442,,,,,,,,,,,140.000,81.820,,140.000,-56.286,,140.000,-54.502,,14000.000,-137.186,,14000.000,-138.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.000,-97.816,,14000.000,-99.527
,132.000,81.351,,,,,,,,,,,132.000,81.477,,132.000,-54.986,,132.000,-53.333,,15000.000,-134.821,,15000.000,-136.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.000,-95.451,,15000.000,-97.537
,125.000,81.751,,,,,,,,,,,125.000,81.874,,125.000,-53.246,,125.000,-52.078,,16000.000,-139.110,,16000.000,-138.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000.000,-99.740,,16000.000,-99.756
,118.000,82.554,,,,,,,,,,,118.000,82.608,,118.000,-52.303,,118.000,-51.362,,17000.000,-142.535,,17000.000,-140.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000.000,-103.165,,17000.000,-101.437
,112.000,83.414,,,,,,,,,,,112.000,83.396,,112.000,-51.877,,112.000,-51.063,,18000.000,-142.447,,18000.000,-141.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000.000,-103.077,,18000.000,-101.866
,106.000,84.071,,,,,,,,,,,106.000,84.092,,106.000,-51.428,,106.000,-50.747,,19000.000,-136.564,,19000.000,-136.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000.000,-97.194,,19000.000,-97.624
,100.000,84.716,,,,,,,,,,,100.000,84.716,,100.000,-50.896,,100.000,-50.333,,20000.000,-147.890,,20000.000,-130.370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.000,-108.521,,20000.000,-91.130
